63.955709876470976, 18.08217510721657
102.9801549274214, 18.05970421755191
152.1460869988582, 20.02755492845128
178.05071586168606, 39.1297211690293
189.1777386513815, 37.050377393910466
193.4726746959525, 36.12659911979652
187.04862185565543, 29.98826364158556
189.93875278135778, 45.034584103624496
189.91665640652087, 54.0940977867578
196.17273934657464, 49.10009236471939
202.20430064739566, 56.159959028077836
193.98257663392627, 67.0668045505424
195.7315608794919, 69.98326386863516
198.84864779080726, 71.97763022933883
203.12635615330203, 78.11720160648134
192.9577168078041, 87.25933326061502
