64.18996890122501, 2.035974958066049
103.20935800200083, 4.086443639965793
152.17792075921648, 6.975713181564316
177.92132098870042, 12.18161909314044
186.9023738154213, 9.949960137578032
193.53390787028866, 11.020997641961017
189.234103132957, 13.940939947951804
190.20727991285042, 14.938460191648602
202.1069267921822, 16.083239665614443
198.59491399501053, 16.008486505996686
189.4193007152765, 18.009931196944706
196.0538308887658, 17.852560066326575
196.0484004237635, 20.079050717266114
193.9052393219971, 18.775102441508963
203.2632413228426, 21.994282094867415
198.96081498171668, 25.989081956484185
204.61243098979122, 28.826518645922917
207.7291433862788, 30.974436086001703
205.58261165106262, 31.05244752462083
217.8728774957317, 32.0434512103149
231.89714699285656, 42.09295738910732
286.6929732123588, 55.804207393203576
422.587738290911, 98.95052518682436
